Nom,prix,link,marque,Description,modele,couleur,cathegorie
"Easyfun Tablette éducative - Ecran 7"" -  RAM 2 Go - ROM 16 Go - Batterie 2500mAh",22900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/328121/1.jpg?8778,Easyfun,"['Type Produit : Tablette éducative', 'Marque : Easyfun', 'Taille écran : 7""', 'RAM : 2Go,', 'ROM : 16Go', 'Caméra principale : 5\xa0Mégapixels', 'Caméra secondaire : 2\xa0Mégapixels', 'Réseau : Wifi']",Tablette educative,N/A,telephone-tablette
"Discover Tablette pc educative Atouch 5G - Rom 64go - Ram 4go - Ecran 10"" - noir",65000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/50999/1.jpg?0928,Discover,"['Ecran\xa0 :10""', 'Système:Android', 'Memoire interne: 64Go', 'Ram :4Go', 'Camera avant :2 Arriere 5 Mp']",note 9plus,noir,telephone-tablette
Oppo Bracelet Connecté - OPPO Band Sport - Noir,22900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/683911/1.jpg?9752,Oppo,"['Marque:OPPO', 'Nom de modèle: Smartwatch', 'Style: Band Sport', 'Couleur: Noir', 'Caractéristique spéciale: Appareil photo, Appel téléphonique, Moniteur de respiration, Moniteur du sommeil, Tracker de distance, Lecteur de musique, Messagerie texte, NotificationAppareil photo, Appel téléphonique, Moniteur de respiration, Moniteur du sommeil, Tracker de distance, Lecteur de musique, Messagerie texte, Notification', 'Forme\tRond', ""Tranche d'âge: Adulte"", 'Appareils compatibles: Smartphone']",Band Sport,Noir,telephone-tablette
Original FILM blindé  SAMSUNG S20 ULTRA qualité supérieure anti  espion,4349,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/67799/1.jpg?4454,Original,"['Type de produit : Film de protection ANTI ESPION', 'COULEUR NOIRE', 'MARQUE ORIGINAL', 'Antichoc Incassable', ""Protège l'écran de la casse"", 'Protège de la poussière et des rayures.', 'protège des yeux indiscrets', 'Avec fonction tactile', 'Auto-adhésif (pas de bulle pendant la pose)', 'Se retire sans laisser de traces', 'Rendu fin et léger', 'Poids : 0.01 kg']",POUR  SAMSUNG S20 ULTRA,NOIRE,telephone-tablette
Lenovo Ecouteur San Fil LP40,24000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/30929/1.jpg?7833,Lenovo,[],Lenovo LP40,NOIR,telephone-tablette
Pro Ecouteurs Pro 5S - Qualité Garantie,5900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/68899/1.jpg?0779,Pro,"['Nom du produit: écouteurs bluetooth', 'Poids du produit: 4-5g (écouteur simple).', 'Temps de musique: environ 3 heures.', ""Temps d'attente: 100  h pour une oreille et 60  h pour les deux oreilles."", 'Temps de charge: environ 1-2h', 'Capacité de la batterie des écouteurs simples: 35mAh.', 'Boîte de chargeur Betty: 500mAh.', 'Distance de transmission: 10m.', 'Apparence taille: 53mm * 44mm', ""Taille d'oreille unique: 41mm * 16.6mm * 6mm"", 'Emballage inclus:', '1 paire x casques Bluetooth', '1 x boîte de charge', '1 x câble de charge', ""1 x manuel de l'utilisateur""]",5s,Blanc,telephone-tablette
"Tpad Tablette Enfant  - Ecran 7""- RAM 1 Go - ROM 8Go - Caméra 0.3 Mégapixels - Vert",28000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/03121/1.jpg?2589,Tpad,"['Ecran: 7 pouces', 'Système\xa0 Android', 'Mémoire Interne: 8 Go', 'RAM: 1 Go', 'Processeur 1.3', 'Camera: Avant 1.3\xa0 arrière 2.0']",A706G,Vert,telephone-tablette
Onesome POWER BANK ONESAM NOIR,9500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/566201/1.jpg?9288,Onesome,"['PRODUIT POWER BANH', 'MARQUE ONESAM', 'CAPACITE 10000MAH', 'COULEUR NOIR']",OS B19,NOIR,telephone-tablette
"Generic Tablette Enfant - Rom 8go - Ram 1go - Ecran 7"" - Caméra 0.3 pixel - bleu",30900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/16888/1.jpg?5286,Generic,"['Écran: 7 pouces', 'Système\xa0 Android', 'Mémoire Interne: 8Go', 'RAM: 1 Go', 'Processeur 1.3', 'Caméra\xa0 avant 1.3\xa0 arrière 2.0']",0.8,ROSE,telephone-tablette
Oraimo Shark-2 BT5.0 Écouteurs Bluetooth sans fil intra-auriculaires,16900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/694501/1.jpg?1211,Oraimo,"['Excellente expérience sonore', 'Télécommandes et micro', 'Design ergonomique', 'Longue durée de vie de la batterie', ""Vous pouvez assembler les écouteurs avec leurs aimants lorsque vous n'utilisez pas les écouteurs.""]",OEB-E59D,Noir,telephone-tablette
Infinix Hot 12 Play - 6.82″ - 4G - RAM 4Go - ROM 128Go - Caméra 13MP/8MP – Noir - Garantie 12 mois,102990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/811811/1.jpg?6432,Infinix,"['Type Produit : Smartphone', 'Marque : Infinix', 'Nom : HOT 12 play', 'Modèle : X6816', 'Taille écran : 6.82""', ""Résolution d'affichage : 720x1612 pixels"", 'Réseau : 4G', 'RAM : 4 Go', 'ROM : 128 Go', 'Dual SIM', ""Système d'exploitation : Android 12, XOS 10"", 'Caméra principale (Triple) : 13 Megapixels', 'Caméra secondaire (Selfie) : 8 Megapixels', 'GPS : OUI', 'Bluetooth : OUI', 'USB : OUI', 'RADIO FM : OUI', 'Batterie : 6000mAh', 'Garantie: 12 mois']",Hot 12 Play,Noir,telephone-tablette
Generic CHARGEUR USB C TRES PUISSANT  45 W POUR  ANDROID noir NB IOS,5577,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/448911/1.jpg?7644,Generic,"['PRODUIT CHARGEur TELEPHONE', 'COULEUR BLANCHE', 'PUISSANCE 45W', 'COMPATIBILITE\xa0 ANDROID UTILISANT PORT USB C']",USB   45W,BLANC,telephone-tablette
Generic 10000mAh Power Banks 4 Câbles Très Mince De Charge Intégrés Noir,7990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/50999/1.jpg?0457,Generic,"['Type de produit :\xa0PowerBanks', 'Capacité: 10000mAh', 'Sortie de charge haute vitesse: DC 5.0V 2.1A & 1A.', 'Port Android et iPhone Charge IN']",Power bank,noir,telephone-tablette
"Generic Tablette  - Ecran 7"" - RAM 1 Go - ROM 16 Go - Caméra 0.3 Mégapixels - Blanc",27900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/29849/1.jpg?6410,Generic,"['ROM 16 Go', 'RAM 1 Go', 'Google Play: Oui', 'Prise casque', 'Carte TF', 'Mini USB', ""Prise d'alimentation"", 'Android 6.0', 'Ecran: 7 Pouces', '0.3 Mégapixels']",blanc,blanc,telephone-tablette
Newest 2 en 1  ecouteur bluetooth et powerbank m19 v5 1,13124,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/123121/1.jpg?8261,Newest,"['Produit ecouteur bluetooth', 'Marque newest', 'Modele m19 V51', 'Couleur noire', 'Duree 24H']",M19 V5 1,Noir,telephone-tablette
"BEBE TAB Tablette enfant - Ecran 7"" -  ROM 16Go - RAM 2Go - Dual core rose",40000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/72388/1.jpg?2865,BEBE TAB,"['Wi-Fi : 802.11', 'Taille de l’écran : 7,0 pouces', 'Écran tactile : écran capacitif', 'Résolution d’écran : 1024 x 600', 'Système d’exploitation : Android 4.4.2', 'Processeur CPU : Cortex A8 1,5 GHz', 'RAM : 2 Mo', 'Stockage : 16 Go', ""Carte mémoire : prend en charge la carte Micro SD  TF jusqu'à 32 Go (non incluse)"", 'Caméra 0.3MP avant', 'Caméra 0.3MP arrière']",b52,rose,telephone-tablette
Orva Power bank 20000mah LUOBR Blanche 3 EN 1 20000MAH,13110,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/283121/1.jpg?5938,Orva,"['Produit power bank', 'Marque luobr', 'Capacité 20000MAH', 'Couleur blanche', 'CableUSBC MICRO USB LIGHTNING']",LUOBR 2.1A,BLANCHE,telephone-tablette
Lenosed tablette enfant antichoc - ecran 7pouce - rom 16go - ram 2go - rouge,31900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/14606/1.jpg?1822,Lenosed,"['Écran: 7 pouces', 'Système\xa0 Android', 'Mémoire Interne: 16Go', 'RAM: 2 Go', 'Processeur 1.3', 'Caméra\xa0 avant 0.3\xa0 arrière 2.0']",Tab2,Rouge,telephone-tablette
Aiphone Coque de protection avec blindé iphone 12 PROMAX Anti chute 360 iPhone-compatibl,9025,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/48999/1.jpg?7273,Aiphone,"['produit coque avec FILM VERRE compris', 'modèle pour iphone 12PROMAX', 'couleur mauve', 'PROTECTION COMPLETE TOUS COTES']",ip12PROMAX,mauve,telephone-tablette
Generic Carte mémoire Micro SD XC 64GB,4280,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/420121/1.jpg?3013,Generic,"['Durable', 'Convenient and Reliable', 'High Speed, High Performance', 'Compatible with all Smart phones', 'Compatible with all microSDHC, microSDXC supporting host devices']",Generic,Black,telephone-tablette
Generic Tablette tactile enfant écran 7 pouse double sim,29600,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/883121/1.jpg?4732,Generic,"['Produits.tablette enfants', 'Mathier.musique', 'Poids.1 ,5kg', 'Qualité bonne', 'Clore.golde']",Électronique,Gold,telephone-tablette
"Generic Tablette Enfant Antichoc - 7 ""- Caméra: 0.3+2.0 MP - RAM 1 Go - ROM 8 GO - 3000 mAh",29900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/287/1.jpg?6876,Generic,"['Produit: Tablette enfant', 'Ecran: Tactile', 'Dimension: 7 pouces', 'Processeur:\xa0 \xa0 Quadcore', 'Mémoire:\xa0 \xa01 GO ram\xa0 + 8 GO mémoire interne', 'Caméra:\xa0 0.3+2.0 MP Double Caméra', 'Système android\xa0 6.0', 'Capacité batterie: 3000 mAh']",kingtouch,Rouge,telephone-tablette
Oraimo MagPower Fast Charge Slim Sans fil magnétique 5000 mAh - Garantie 365 Jours,40900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/962711/1.jpg?9720,Oraimo,"['Capacité : 5 000 mAh (18,5 Wh)', 'Entrée (USB-C) : 5V=3A, 9V=2A', 'Sortie (USB-C) : 5V=2.4A', 'Sortie sans fil : 7,5 W (max)', 'Dimensions : 112*67*12,9 mm']",MagPower,Black,telephone-tablette
Aiphone Coque de protection avec blindé iphone 13PROMAX  Anti chute 360 iPhone-compatibl,8978,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/48999/1.jpg?7274,Aiphone,"['produit coque avec FILM VERRE compris', 'modèle pour iphone 13PROMAX', 'couleur ROSE', 'PROTECTION COMPLETE TOUS COTES']",ip13 PROMAX,ROSE,telephone-tablette
"BEBE TAB Tablette pour Enfant -  - Ecran 7"" - ROM 16 Go - RAM 2go - Dual core - Bleu",32000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/34629/1.jpg?9436,BEBE TAB,"['Wi-Fi : 802.11', 'Taille de l’écran : 7,0 pouces', 'Écran tactile : écran capacitif', 'Résolution d’écran : 1024 x 600', 'Système d’exploitation : Android 4.4.2', 'Processeur CPU : Cortex A8 1,5 GHz', 'RAM : 2go', 'Stockage : 16 Go', ""Carte mémoire : prend en charge la carte Micro SD  TF jusqu'à 32 Go (non incluse)"", 'Caméra 0.3MP avant', 'Caméra 0.3MP arrière', 'Vidéo 640 x 480']",b52,bleu,telephone-tablette
Generic Etui De Téléphone Pour Infinix Note 30 Pro TPU  - Noir,2040,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/582121/1.jpg?5934,Generic,"['Type de produit : Étui pour téléphone', 'Pour étui Infinix Note 30 Pro', 'Couverture de téléphone', 'Étui de protection', 'Matériau TPU', 'Avec des couleurs vives', 'Facile à porter', 'Convient à votre téléphone mobile', 'Sans retirer le boîtier']",EDA004652301A,Noir,telephone-tablette
"Tecno Pova 3 - Ecran 6.9"" - ROM 128Go - RAM 6Go - Caméra arrière Quad Read 48MP- Batterie 7000mAh - Silver",116000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/114301/1.jpg?3858,Tecno,"['Type de produit: Téléphone', 'Écran: 6,9pouces', 'Résolution: 1080pixels sur 2460 pixels', 'RAM: 6Go', 'ROM: 128Go', 'Caméra arrière: Quatre : 48MP Quad rear camera DEL, HDR, panoramique,\xa0enregistrement vidéo 1080p à 30 images  s', 'Caméra frontale: 8MP, f  2.0, flash LED', 'Batterie 7000mAh', 'OS: Android 10Pie', 'Processeur Octa Core 2.0 GHz, chipset Mediatek MT6762', 'Connectivité: Wi-Fi, Bluetooth, GPS, microUSB 2.0', ""Carte MicroSD jusqu'à 128 Go d'emplacement dédié"", 'Capteurs: identification du visage, empreinte digitale (arrière), accéléromètre, proximité, boussole', 'Réseaux 2G, 3G, 4G']",pova 3,Silver,telephone-tablette
Oraimo CABLE MICRO USB   ORAIMO 2A,1900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/666201/1.jpg?9288,Oraimo,"['PRODUIT CABLE TELEPHONE MICRO USB', 'MARQUE ORAIMO', 'COULEUR NOIRE', 'TAILLE 100M', 'TYPE UNIVERSEL']",MICRO USB 2.A,NOIRE,telephone-tablette
Original FILM blindé samsung A72 qualité supérieure anti espion,2684,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/11099/1.jpg?4456,Original,"['Type de produit : Film de protection ANTI ESPION A72', 'COULEUR NOIRE', 'Antichoc Incassable', ""Protège l'écran de la casse"", 'Protège de la poussière et des rayures.', 'protège des yeux indiscrets', 'Avec fonction tactile', 'Auto-adhésif (pas de bulle pendant la pose)', 'Se retire sans laisser de traces', 'Rendu fin et léger', 'Poids : 0.01 kg']",POUR SAMSUNG A72,NOIRE,telephone-tablette
"Lenosed Tablette - 4G - Ecran 7"" - ROM 16 Go - RAM 1 Go - Camera  2.0 Mégapixels - Batterie 3000 mAh - Noir",44900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/239/1.jpg?6815,Lenosed,"['Type de produit: Tablette Pc', 'Marque: lenosed', 'Réseau 4 G', 'Ecran 7 Pouce', 'Processeur 1.3 Ghz', 'Dual Core', 'ROM 16 Go', 'RAM 1 Go', 'Batterie 3000 mah', 'Camera\xa0 \xa01.3 Avant 2.0 Arrière']",0.3,Noir,telephone-tablette
Generic Câble USB 3.0 - pour disque dur - Interne - Bleu,3420,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/520911/1.jpg?5864,Generic,"['Connecteurs USB A Mâle  USB Micro B', '- Norme USB 3.0', ""- Jusqu'à 8 Gbits"", '- Construction solide et robuste', '- Conformes RoHS et CE']",Câble USB 3.0 pour disque dur,Bleu,telephone-tablette
"Modio Tablette A101 - 4LTE - Ecran 10""- Dual Sim - Android 6.1 - ROM 32Go - RAM 2Go - Wifi Bluetooth - Doré",52000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/73121/1.jpg?3029,Modio,"['Ecran: 10 pouces', 'Système\xa0 Android', 'Mémoire Interne: 32 Go', 'RAM: 2 Go', 'Caméra\xa0 avant 2Mp, arrière 5 Mp', 'Wifi Bluetooth', 'Doré']",M10,Doré,telephone-tablette
"Cidea Tablette dual sim  - Ecran 7"" - RAM 2 Go - ROM 16 Go - Caméra 2 Mp - noir",39500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/71489/1.jpg?1603,Cidea,"['Type de produit: Tablette enfant', 'Ecran:\xa0 7""', 'Systeme: Android 6.0', 'Ram :2go', 'Rom :16go', 'Camera 0.3 + 2.0mp', 'Batterie : 2500mah', 'Wifi,Bluetooth', 'Couleur : noir']",cm 340,noir,telephone-tablette
TWS ECOUTEURS BLUETHOOTH TWS PRO 6 PLUS,7553,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/99599/1.jpg?2528,TWS,"['PRODUIT\xa0 ECOUTEUR BLUETHOOTH', 'MARQUE TWS PRO 6PLUS', 'COULEUR BLANCHE', 'CARACTERISTIQUES\xa0 REDUCTION BRUIT REPONDRE APPEL', 'TECHNOLOGIE\xa0 SYSTEM IN PACKAGE']",PRO 6 PLUS,BLANCHE,telephone-tablette
Aiphone Coque de protection avec blindé iphone 13 PROMAX Anti chute 360 iPhone-compatibl,9928,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/360121/1.jpg?3213,Aiphone,"['produit coque avec FILM VERRE compris', 'modèle pour iphone 13PROMAX', 'couleur blanc', 'PROTECTION COMPLETE TOUS COTES']",ip13PROMAX,NOIR,telephone-tablette
Generic Apple chargeur Iphone 50W+Cable type-C,9900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/282121/1.jpg?5900,Generic,[],Chargeur iphone,Blanc,telephone-tablette
Epad tablette enfant -7pouce-android 4.4-rom 8go-ram 1go-camera 0.3mp - orange,45000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/35261/1.jpg?8658,Epad,"['Ecran: 7 pouces', 'système\xa0 Android', 'Mémoire Interne: 8 Go', 'RAM: 1 Go', 'Processeur 1.3', 'Caméra\xa0 avant 1.3\xa0 arriere 2.0']",A704G,orange,telephone-tablette
Infinix CHARGER FILAIRE INFINIX F 2 EN 1   3.1A,2565,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/59699/1.jpg?9298,Infinix,"['produit chargeur', 'taille 1m', 'adaptateur très rapide 3.1A', 'couleur blanche', 'type micro USB']",FAST,BLANCHE,telephone-tablette
Aiphone Coque de protection avec blindé iphone 13  Anti chute 360 iPhone-compatibl,8978,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/48999/1.jpg?7274,Aiphone,"['produit coque avec FILM VERRE compris', 'modèle pour iphone 13', 'couleur ROSE', 'PROTECTION COMPLETE TOUS COTES']",ip13,ROSE,telephone-tablette
Bose Casque bose 700,30400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/631021/1.jpg?8842,Bose,"['Des détails clairs et précis', ""Adaptations du son par rapport a l'environnement"", 'Capture vocale très clairs', 'Autonomie 20 heures', 'Basses profondes et pleines']",bose 700 wireless,Blanche,telephone-tablette
Generic Ecouteurs Bluetooth Sportif,13500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/293711/1.jpg?2475,Generic,"['Type: EDR F9-30', 'Caractéristique: 9D Hi.Fi Sound', 'Écran: affichage numérique LED', 'Autonomie en veille: 220 heures', 'Temps de lecture de musique: 180 heures', 'Écouteur complètement chargé environ: 40 fois', 'Distance de transmission: ≧ 10 M', 'Réponse en fréquence: 100Hx-8KHz', 'Rapport signal  bruit: ≧ 70DB', ""Indice d'étanchéité: IPX7 (éclaboussures d'eau)"", 'Type de batterie: batterie au lithiu.m polymère (temps de travail très long)', 'Sortie USB: 5V 1A', 'Méthode de charge: charge dans le boîtier de charge, prise USB, charge magnétique pour casque', 'Capacité de la batterie du casque: 50mA.h', 'Capacité de la batterie du boîtier de charge: 2000mA.h', 'Temps de charge du casque: environ 3 heures', ""Temps d'appel: 4-5 heures""]",Limited,Noir,telephone-tablette
"Generic Tablette Enfant Antichoc - 7"" - Quadcore - 1Go RAM + 16Go ROM - 0.3 Mp  - bleu",28000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/9201/1.jpg?4689,Generic,"['Produit: Tablette enfant', 'Ecran: Tactile', 'Dimension: 7 pouces', 'Processeur:\xa0 \xa0 Quadcore', 'Mémoire:\xa0 \xa01 GO ram\xa0 + 16GO mémoire interne', 'Caméra:\xa0 0.3MP Double Caméra', 'Système android\xa0 4.4', 'Capacité batterie: 2200 MAH']",B42,bleu,telephone-tablette
Generic Support Téléphone Universel pour Moto Scooter et Vélo Dimensions 10-18cm,13320,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/454121/1.jpg?3572,Generic,"['Appareil compatible: Tout smartphone', 'Rotation: 360°', 'Fonctionnalité spécial: anti-secousse, réglable', 'couleur: Noir', 'Dispose de\xa04 bras de serrage extensibles avec coins de protection']",support téléphone vélo,Noir,telephone-tablette
TWS ECOUTEURS BLUETHOOTH TWS PRO 5 S,6726,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/01679/1.jpg?9481,TWS,"['PRODUIT\xa0 ECOUTEUR BLUETHOOTH', 'MARQUE TWS PRO 5S', 'COULEUR BLANCHE', 'CARACTERISTIQUES\xa0 REDUCTION BRUIT REPONDRE APPEL', 'TECHNOLOGIE\xa0 SYSTEM IN PACKAGE']",PRO 5 S,BLANCHE,telephone-tablette
Wireless CASQUE BLUETTOOTH très puissant WIRELESS MS881A ROUGE,7171,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/99599/1.jpg?2527,Wireless,"['PRODUIT CASQUE BLUETOOTH', 'MODELE MS881 A OU 771 A', 'COULEUR ROUGE', 'MARQUE WIRELESS', 'MICRO INTEGRE', 'REPONDEUR', 'DUREE 8 HEURES', 'BOUTON MARCHE ARRET']",MS881 A,ROUGE,telephone-tablette
Bt CASQUE BLUETTOOTH 450 BT GOLD,8075,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/59699/1.jpg?9297,Bt,"['Type de produit : Casque audio', 'Modèle : 450BT', 'Connectivité: Sans fil', 'Compatible: téléphone portable', 'Bluetooth: 15 m', 'TEMPS DECOUTE 8 HEURES', 'PORT DE TRANSFORMATION EN CASQUE FILAIRE', 'MICROPHONE', 'CONTROLE VOLUME']",BT450,GOLD,telephone-tablette
Sens power bank wirelles pour iphone  10 a 14 promax,11700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/656121/1.jpg?2331,Sens,"['POWER BANK', 'MODELE 12 A 13 PRO MAX', 'COULEUR BLANC', 'BATTERIE 5000MAH', 'CABLE\xa0 LIGHTNING']",magsafe,blanche,telephone-tablette
Unbrand Support Téléphone Universel Extensible pour Voiture Tout Modele,8330,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/054121/1.jpg?3581,Unbrand,"['Type de fixation : Tableau de bord, Pare-brise et Ventilation', 'Appareil compatible: tous types de smartphones', 'Matériaux:\xa0Acrylonitrile butadiène styrène', ""Facile à installer: aucun dommage à l'intérieur de la voiture, n'affecte pas les évents et les boutons."", 'Couleur : Noir']",Support téléphone,Noir,telephone-tablette
Generic Etui Essentielb Samsung Tab A 8.0'' 2019 Rotatif noir,15000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/241121/1.jpg?8840,Generic,"['Type :\xa0Etui', 'Matière :\xa0Polycarbonate', 'Appareil compatible :\xa0Tablette tactile', 'Coloris intérieur :\xa0Gris', 'Coloris extérieur :\xa0Noir', 'Marque compatible :\xa0Samsung', 'Taille :\xa08 pouces (20 cm)', 'Tablette :\xa0Samsung Galaxy Tab A 8.0']",Samsung Tab A 8.0'',Noir,telephone-tablette
Aiphone Coque de protection avec blindé iphone 13 Anti chute 360 iPhone-compatible,8978,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/48999/1.jpg?7274,Aiphone,"['produit coque avec FILM VERRE compris', 'modèle pour iphone 13', 'couleur mauve', 'PROTECTION COMPLETE TOUS COTES']",ip13,mauve,telephone-tablette
Original FILM blindé  IPHONE 7G OU 8G qualité supérieure anti  espion,3325,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/67799/1.jpg?4454,Original,"['Type de produit : Film de protection ANTI ESPION', 'ECRAN 4.7POUCES', 'COULEUR NOIRE', 'MARQUE ORIGINAL', 'Antichoc Incassable', ""Protège l'écran de la casse"", 'Protège de la poussière et des rayures.', 'protège des yeux indiscrets', 'Avec fonction tactile', 'Auto-adhésif (pas de bulle pendant la pose)', 'Se retire sans laisser de traces', 'Rendu fin et léger', 'Poids : 0.01 kg']",POUR  IPHONE 7G OU 8G,NOIRE,telephone-tablette
Generic Écouteurs intra-auriculaires sans fil Pro 6 tws,4500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/141121/1.jpg?8900,Generic,"['Version Bluetooth: 5.2 Distance de détection: 10-15 mètres', 'Temps de lecture: 3-4 heures', 'Réduction intelligente du bruit: Oui', 'Temps de veille: 24 heures', 'Chargement des écouteurs: 1 heure', 'Chargement de la boîte de rangement: 1-2 heures']",generic,Verte,telephone-tablette
TWS ECOUTEURS TWS PRO5 BLUETOOTH 2021,5510,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/91779/1.jpg?4253,TWS,"['Casque Android TWS PRO 5', 'Version Bluetooth: 5.2', 'Distance de détection: 10-15 mètres', 'Temps de lecture: 3-4 heures', 'Réduction intelligente du bruit', 'Chargement des écouteurs: 1 heure', 'Chargement de la boîte de rangement: 1-2 heures', 'Best qualité sans lumière']",PRO 5,BLANCHE,telephone-tablette
Generic Etui De Téléphone Pour Tecno Phantom X2 Pro TPU - Noir,2030,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/582121/1.jpg?5937,Generic,"['Type de produit :', 'Étui pour téléphone', 'Pour étui Tecno Phantom X2 Pro', 'Couverture de téléphone', 'Étui de protection', 'Matériau TPU', 'Avec des couleurs vives', ""Excellente résistance à l'usure"", 'Convient à votre téléphone mobile', 'Sans retirer le boîtier']",EDA004093601A,Noir,telephone-tablette
"BEBE TAB Tablette  - Ecran 7"" - RAM 2 Go - ROM 32Go - Caméra 0.3 Mégapixels - rose",32000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/92299/1.jpg?1193,BEBE TAB,"['Type de produit: Tablette enfant', 'Ecran:\xa0 7""', 'Systeme: Android 6.0', 'Ram :2go', 'Rom :32go', 'Camera 0.3 + 2.0mp', 'Batterie : 3000mah', 'Wifi,Bluetooth']",b42,rose,telephone-tablette
Original Câble USB 3.1 USB-C™ vers USB-C - Noir,2565,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/030301/1.jpg?4771,Original,"['PRODUIT CABLE TELEPHONE TYPE C ENTREE SORTIE', 'MARQUE ITEL', 'COULEUR NOIRE', 'TAILLE 100M', 'TYPE UNIVERSEL']",TYPE C VERS TYPE C,NOIRE,telephone-tablette
Generic Ecouteurs Sans Fil - VBluetooth haute qualité stéréo pour Sport,7650,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/713121/1.jpg?7263,Generic,"['Wireless Type:bluetooth', 'Plug Type:Wireless', 'Fonction:pour Mobile Phone,pour Internet Bar,pour Video Gamer,Monitor Headphone,HiFi Headphone,Sport,Common Headphone', 'Modele: Vo', 'Microphone, Supports musique']",Vo,N/A,telephone-tablette
